Method,Group,Value,Family,Outcome,Label,Direction,Threshold,Model,Fold
SHAP,Occupation,0.055456616705761665,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,3
SHAP,Industry,0.04693913861807998,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,3
SHAP,Geography,0.04219148470210449,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,3
Impurity,Income,0.2822859235622445,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Impurity,Wealth,0.2753569950707957,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Impurity,Education,0.06934862903940398,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Impurity,Demographics,0.26820177571566683,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Impurity,Family / employment,0.017997216864919827,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Impurity,Occupation,0.03694187508462005,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Impurity,Industry,0.03391002719709586,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Impurity,Geography,0.015957557465253368,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Permutation,Income,0.032389478123927104,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Permutation,Wealth,0.022976140601774636,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Permutation,Education,0.012204592762318967,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Permutation,Demographics,0.030223484839878346,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Permutation,Family / employment,0.002193420490341702,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Permutation,Occupation,0.002873793831134147,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Permutation,Industry,-0.002659422780461962,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Permutation,Geography,6.381709267105906e-05,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
SHAP,Income,0.21155116249516945,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
SHAP,Wealth,0.2509277473219829,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
SHAP,Education,0.13944391758731306,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
SHAP,Demographics,0.23030165123219712,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
SHAP,Family / employment,0.03365504822449998,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
SHAP,Occupation,0.04901375941163818,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
SHAP,Industry,0.055036903690809894,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
SHAP,Geography,0.03006981003638924,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,4
Impurity,Income,0.28460344218353634,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Impurity,Wealth,0.2480898810465734,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Impurity,Education,0.11454225069119009,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Impurity,Demographics,0.23810595116784994,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Impurity,Family / employment,0.029363960037952087,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Impurity,Occupation,0.03554413674055898,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Impurity,Industry,0.027114702321653555,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Impurity,Geography,0.022635675810685697,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Permutation,Income,0.023400325037337143,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Permutation,Wealth,0.034599760630879044,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Permutation,Education,0.00939306600392838,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Permutation,Demographics,0.03945010269961031,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Permutation,Family / employment,-0.00312952535072778,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Permutation,Occupation,0.0016973158079533423,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Permutation,Industry,-0.00436199507862764,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Permutation,Geography,-0.0015452747732373207,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
SHAP,Income,0.1961587733338475,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
SHAP,Wealth,0.1948898811208865,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
SHAP,Education,0.16988946781248526,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
SHAP,Demographics,0.25308282735104437,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
SHAP,Family / employment,0.03777395759199204,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
SHAP,Occupation,0.044220809841611475,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
SHAP,Industry,0.06055623302697688,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
SHAP,Geography,0.04342804992115578,Benchmark,A3,Up $15k,Up,15000,Gradient Boosting,5
Impurity,Income,0.23214877873764048,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Impurity,Wealth,0.25288202999309617,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Impurity,Education,0.09171365714796255,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Impurity,Demographics,0.23493916035339918,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Impurity,Family / employment,0.03358070513423299,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Impurity,Occupation,0.06010583952582042,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Impurity,Industry,0.04663601966199627,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Impurity,Geography,0.04799380944585213,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Permutation,Income,0.030886811501268697,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Permutation,Wealth,0.010483274636340889,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Permutation,Education,0.003644731386476724,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Permutation,Demographics,0.036986332769916114,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Permutation,Family / employment,-0.0010940170977257358,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Permutation,Occupation,0.002099014245493308,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Permutation,Industry,-0.0018462157619539843,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Permutation,Geography,0.0003206582840430905,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
SHAP,Income,0.18217882329970797,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
SHAP,Wealth,0.23961962902219058,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
SHAP,Education,0.13429447259142252,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
SHAP,Demographics,0.25583026520234353,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
SHAP,Family / employment,0.04605456904191047,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
SHAP,Occupation,0.051195491229892205,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
SHAP,Industry,0.039144261546208786,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
SHAP,Geography,0.051682488066323855,Benchmark,A4,Up $20k,Up,20000,Random Forest,1
Impurity,Income,0.2541667616275754,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Impurity,Wealth,0.24829099000147192,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Impurity,Education,0.08181399919820158,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Impurity,Demographics,0.23893926740251473,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Impurity,Family / employment,0.021126852756658064,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Impurity,Occupation,0.06934821598491243,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Impurity,Industry,0.04327720673222755,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Impurity,Geography,0.04303670629643835,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Permutation,Income,0.04408306411376699,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Permutation,Wealth,0.024866979990997885,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Permutation,Education,0.01613927786054576,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Permutation,Demographics,0.034925838589625634,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Permutation,Family / employment,1.1198470321838184e-05,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Permutation,Occupation,-0.005950013563198697,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Permutation,Industry,-0.0038861915208844577,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Permutation,Geography,0.0016055816801761823,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
SHAP,Income,0.23388439144030826,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
SHAP,Wealth,0.22988736792765171,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
SHAP,Education,0.1215273559852674,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
SHAP,Demographics,0.24327263286762593,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
SHAP,Family / employment,0.019863808406277318,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
SHAP,Occupation,0.06485416197147326,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
SHAP,Industry,0.03680153196286869,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
SHAP,Geography,0.04990874943852716,Benchmark,A4,Up $20k,Up,20000,Random Forest,2
Impurity,Income,0.2323039705623693,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Impurity,Wealth,0.2566620352032607,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Impurity,Education,0.09580661699286874,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Impurity,Demographics,0.20179212928656828,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Impurity,Family / employment,0.028617855859407716,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Impurity,Occupation,0.07528685694624795,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Impurity,Industry,0.04564872224651413,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Impurity,Geography,0.06388181290276321,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Permutation,Income,0.037598781183750304,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Permutation,Wealth,0.038229304641933505,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Permutation,Education,0.015454165273688009,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Permutation,Demographics,0.04799263327301143,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Permutation,Family / employment,0.0023104770790053687,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Permutation,Occupation,-0.00019888100772030292,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Permutation,Industry,0.0010028593064817458,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Permutation,Geography,-0.003451314121495791,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
SHAP,Income,0.1978740968824529,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
SHAP,Wealth,0.23259917487023143,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
SHAP,Education,0.14255670649564506,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
SHAP,Demographics,0.20661388697893288,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
SHAP,Family / employment,0.02434799076870773,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
SHAP,Occupation,0.07890827272580883,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
SHAP,Industry,0.032414150683728556,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
SHAP,Geography,0.08468572059449266,Benchmark,A4,Up $20k,Up,20000,Random Forest,3
Impurity,Income,0.2407120256958518,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Impurity,Wealth,0.21982458446786665,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Impurity,Education,0.08780480834107418,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Impurity,Demographics,0.251093085306587,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Impurity,Family / employment,0.029291775630170762,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Impurity,Occupation,0.06538998526556561,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Impurity,Industry,0.04842451955501283,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Impurity,Geography,0.05745921573787112,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Permutation,Income,0.04551889665145736,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Permutation,Wealth,0.0576911195466427,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Permutation,Education,0.01594115628842515,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Permutation,Demographics,0.034689211577877105,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Permutation,Family / employment,0.0019972193357237432,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Permutation,Occupation,0.004443502648220615,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Permutation,Industry,-0.0013049492022169373,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Permutation,Geography,0.002563835385997104,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
SHAP,Income,0.21666163195816074,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
SHAP,Wealth,0.19078561463105465,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
SHAP,Education,0.12737440941316083,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
SHAP,Demographics,0.25505651997800466,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
SHAP,Family / employment,0.026475443198835144,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
SHAP,Occupation,0.066484098444734,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
SHAP,Industry,0.042053000086587494,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
SHAP,Geography,0.07510928228946247,Benchmark,A4,Up $20k,Up,20000,Random Forest,4
Impurity,Income,0.2576410823268154,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Impurity,Wealth,0.23031906816367476,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Impurity,Education,0.08415205407199751,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Impurity,Demographics,0.2604262909002834,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Impurity,Family / employment,0.02780136388603996,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Impurity,Occupation,0.0649255127222702,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Impurity,Industry,0.03807972233616813,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Impurity,Geography,0.03665490559275065,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Permutation,Income,0.02247654158507903,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Permutation,Wealth,0.03603580851575615,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Permutation,Education,0.007727451438247967,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Permutation,Demographics,0.04503407007479867,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Permutation,Family / employment,-0.003456030932866311,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Permutation,Occupation,-0.0002856473953980865,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Permutation,Industry,-0.0009343506919807842,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Permutation,Geography,0.0035298351060041476,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
SHAP,Income,0.2213239832205215,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
SHAP,Wealth,0.21208115940048647,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
SHAP,Education,0.11529928062636413,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
SHAP,Demographics,0.2927552767990006,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
SHAP,Family / employment,0.0327046135316225,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
SHAP,Occupation,0.06003168633660331,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
SHAP,Industry,0.023869316689072446,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
SHAP,Geography,0.04193468339632917,Benchmark,A4,Up $20k,Up,20000,Random Forest,5
Impurity,Income,0.21622528593665247,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Impurity,Wealth,0.32469723785864063,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Impurity,Education,0.10585474767656777,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Impurity,Demographics,0.26272590449347016,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Impurity,Family / employment,0.014362352247261087,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Impurity,Occupation,0.027081289336166547,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Impurity,Industry,0.03331518351352884,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Impurity,Geography,0.015737998937712685,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Permutation,Income,0.028575152805542386,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Permutation,Wealth,0.014800916000521597,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Permutation,Education,0.00842430212666349,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Permutation,Demographics,0.0678238377944991,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Permutation,Family / employment,-0.0027987565846533113,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Permutation,Occupation,-0.001996230673555299,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Permutation,Industry,-0.005434274645923692,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Permutation,Geography,0.0007922012621466134,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
SHAP,Income,0.15971597980028113,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
SHAP,Wealth,0.22619512832598385,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
SHAP,Education,0.14841614793678654,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
SHAP,Demographics,0.3222866053210377,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
SHAP,Family / employment,0.020531600950039842,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
SHAP,Occupation,0.04186618197226987,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
SHAP,Industry,0.049846887404940116,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
SHAP,Geography,0.031141468288661045,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,1
Impurity,Income,0.22031964795111553,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Impurity,Wealth,0.30729006876046455,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Impurity,Education,0.06675144801724095,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Impurity,Demographics,0.27532443997305756,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Impurity,Family / employment,0.007191802756635562,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Impurity,Occupation,0.07206285527405216,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Impurity,Industry,0.031265209151291475,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Impurity,Geography,0.019794528116142285,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Permutation,Income,0.03272489815176017,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Permutation,Wealth,0.0225489317231442,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Permutation,Education,0.014104283695330361,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Permutation,Demographics,0.06688002488998557,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Permutation,Family / employment,-0.0005048179736606706,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Permutation,Occupation,-0.0038649153341285382,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Permutation,Industry,-0.006198938729342596,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Permutation,Geography,0.0020684814366918993,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
SHAP,Income,0.1858173572351635,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
SHAP,Wealth,0.19475316060533482,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
SHAP,Education,0.11985038940488506,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
SHAP,Demographics,0.3063053672764911,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
SHAP,Family / employment,0.006793766914649095,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
SHAP,Occupation,0.09592414104095734,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
SHAP,Industry,0.05243870375870089,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
SHAP,Geography,0.038117113763818176,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,2
Impurity,Income,0.25972377766978155,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Impurity,Wealth,0.3206484660903583,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Impurity,Education,0.07967790576188954,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Impurity,Demographics,0.20685008251849155,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Impurity,Family / employment,0.00732514854173663,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Impurity,Occupation,0.067659418638065,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Impurity,Industry,0.014954320789421473,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Impurity,Geography,0.043160879990255946,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Permutation,Income,0.04108677769872273,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Permutation,Wealth,0.024206761963150296,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Permutation,Education,0.0159548229805494,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Permutation,Demographics,0.05966344656146574,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Permutation,Family / employment,3.366687540380386e-05,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Permutation,Occupation,-0.005715128578146872,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Permutation,Industry,-0.0015618700274536545,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Permutation,Geography,-0.005279332479034227,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
SHAP,Income,0.1939313237121556,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
SHAP,Wealth,0.19732281805148663,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
SHAP,Education,0.14665343325247643,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
SHAP,Demographics,0.2645633564170407,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
SHAP,Family / employment,0.010239444757204435,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
SHAP,Occupation,0.08912733043150321,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
SHAP,Industry,0.02782121475340273,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
SHAP,Geography,0.07034107862473034,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,3
Impurity,Income,0.30598242356789984,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Impurity,Wealth,0.20655357120477585,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Impurity,Education,0.07445739132369214,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Impurity,Demographics,0.30639092482299085,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Impurity,Family / employment,0.013313833446291253,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Impurity,Occupation,0.04733836769510047,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Impurity,Industry,0.021690253546590002,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Impurity,Geography,0.02427323439265966,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Permutation,Income,0.0502523012532012,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Permutation,Wealth,0.03825000440119306,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Permutation,Education,0.013719192437040983,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Permutation,Demographics,0.05413031400007688,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Permutation,Family / employment,-0.00022437217081445194,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Permutation,Occupation,0.0022094263681919748,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Permutation,Industry,0.00036546482943932145,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Permutation,Geography,0.0009496829506815574,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
SHAP,Income,0.22904724766733947,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
SHAP,Wealth,0.15787304222860518,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
SHAP,Education,0.14901831209372568,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
SHAP,Demographics,0.2793186852570183,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
SHAP,Family / employment,0.024307923563366467,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
SHAP,Occupation,0.05595435864198175,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
SHAP,Industry,0.03799110898209508,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
SHAP,Geography,0.06648932156586815,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,4
Impurity,Income,0.2940491863285705,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Impurity,Wealth,0.2569419469413435,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Impurity,Education,0.0887258321157844,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Impurity,Demographics,0.25967097966611435,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Impurity,Family / employment,0.019528666722400403,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Impurity,Occupation,0.046049514173536234,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Impurity,Industry,0.02439820391253715,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Impurity,Geography,0.010635670139713513,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Permutation,Income,0.02035975027044004,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Permutation,Wealth,0.024600979689937776,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Permutation,Education,0.01406565668019375,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Permutation,Demographics,0.0644472405399581,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Permutation,Family / employment,-0.002623609258610832,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Permutation,Occupation,0.004684892368250626,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Permutation,Industry,-0.001932871627770122,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
Permutation,Geography,0.0026974024870991043,Benchmark,A4,Up $20k,Up,20000,Gradient Boosting,5
