Family,Outcome,Label,Direction,Threshold,Model,Method,Group,Value,FoldSD,Rank
Parent-child absolute,I2,Up $10k,Up,10000,Gradient Boosting,SHAP,Wealth,0.07595236171693737,0.038713277974019265,4.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Impurity,Demographics,0.18247981156058996,0.007735456398836575,2.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Impurity,Education,0.05977594135426717,0.011291859640660758,7.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Impurity,Family / employment,0.04984754693364827,0.012571923052604784,8.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Impurity,Geography,0.06338736650343826,0.007334207726613189,6.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Impurity,Income,0.35330902736651215,0.05396438249617816,1.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Impurity,Industry,0.07282611605610816,0.024513742146332923,5.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Impurity,Occupation,0.07342728508539328,0.019649555066874245,4.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Impurity,Wealth,0.14494690514004277,0.020816820422305357,3.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Permutation,Demographics,0.02101528488911501,0.00994664993542405,2.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Permutation,Education,0.001996579043546478,0.004090923016778648,3.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Permutation,Family / employment,-0.0001723333890428446,0.004667903408188078,7.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Permutation,Geography,0.00013240334628706224,0.003033374793140889,6.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Permutation,Income,0.16579780285868845,0.02684490455801013,1.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Permutation,Industry,0.0008755617310376972,0.00223313964918186,4.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Permutation,Occupation,0.0004962040360418885,0.002942771229761885,5.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,Permutation,Wealth,-0.0010380095152405793,0.012726400230439834,8.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,SHAP,Demographics,0.18663605900495442,0.015352454171899302,2.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,SHAP,Education,0.050919282909140426,0.010151804879771159,8.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,SHAP,Family / employment,0.10342520653700871,0.02227073840100448,3.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,SHAP,Geography,0.05786694893552272,0.00865697546007139,7.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,SHAP,Income,0.3725576041910704,0.05887894407926741,1.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,SHAP,Industry,0.09542471724735521,0.03133728892313399,4.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,SHAP,Occupation,0.059651028211313475,0.018871693785799882,6.0
Parent-child absolute,I2,Up $10k,Up,10000,Random Forest,SHAP,Wealth,0.07351915296363462,0.03808774091102185,5.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Impurity,Demographics,0.1978169750740965,0.017049963099998965,2.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Impurity,Education,0.04801859650398003,0.008186087066574059,7.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Impurity,Family / employment,0.07575747371208268,0.02754105288316106,4.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Impurity,Geography,0.04260336093542637,0.019006711873983586,8.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Impurity,Income,0.3974709427046532,0.06780097410290266,1.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Impurity,Industry,0.07235112416339798,0.01078444086580675,5.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Impurity,Occupation,0.06284137162975022,0.024702469998126815,6.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Impurity,Wealth,0.103140155276613,0.02953721771742933,3.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Permutation,Demographics,0.03280740973804437,0.01467737787397518,2.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Permutation,Education,0.0022822115830747553,0.005047573134423261,5.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Permutation,Family / employment,0.005205639093508282,0.008085320362772435,3.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Permutation,Geography,0.00011404322494801607,0.004456141539861973,7.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Permutation,Income,0.15384683781246475,0.04132376388523329,1.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Permutation,Industry,-0.002382193447526072,0.008137521867722607,8.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Permutation,Occupation,0.001505053505071988,0.007721677169968662,6.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,Permutation,Wealth,0.0035760506765668302,0.003547900121382622,4.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,SHAP,Demographics,0.22165037938232093,0.018708557187121614,2.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,SHAP,Education,0.07137715419651802,0.016851698047472434,5.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,SHAP,Family / employment,0.09834868319870677,0.027366550891541823,4.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,SHAP,Geography,0.06817729877044741,0.011660340481550497,6.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,SHAP,Income,0.29790572328437465,0.03741014504563835,1.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,SHAP,Industry,0.11968505781674103,0.006792598383095041,3.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,SHAP,Occupation,0.06150820758902983,0.030646791842569656,7.0
Parent-child absolute,I3,Up $15k,Up,15000,Gradient Boosting,SHAP,Wealth,0.061347495761861326,0.011226787216563472,8.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Impurity,Demographics,0.204674125511663,0.01809319070850184,2.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Impurity,Education,0.059852750741290886,0.006844112158388828,6.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Impurity,Family / employment,0.05816406232856188,0.030850078010168827,8.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Impurity,Geography,0.05894101564390669,0.0071658381278211945,7.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Impurity,Income,0.34079175291017655,0.03701731131809189,1.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Impurity,Industry,0.0650631061670418,0.020158130848676053,5.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Impurity,Occupation,0.06546857917904236,0.021733547171192476,4.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Impurity,Wealth,0.1470446075183168,0.028597822787941644,3.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Permutation,Demographics,0.026497893344878582,0.010017206133736101,2.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Permutation,Education,-0.0005047113669445069,0.005553689385854156,6.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Permutation,Family / employment,0.0007548411117042697,0.003056192777257251,4.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Permutation,Geography,-0.0037903998506756374,0.00264428036271666,8.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Permutation,Income,0.150048526514185,0.03905841716588653,1.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Permutation,Industry,-0.002211373244228797,0.00846809266976507,7.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Permutation,Occupation,0.003261035856534701,0.0027599573447696776,3.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,Permutation,Wealth,0.00047865204197111466,0.008544496263284226,5.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,SHAP,Demographics,0.22935786068813865,0.02020297500604593,2.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,SHAP,Education,0.059523896434790835,0.0163546902719115,6.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,SHAP,Family / employment,0.1138709993179547,0.04321577368474555,3.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,SHAP,Geography,0.05367115612041501,0.007366179881237202,7.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,SHAP,Income,0.33604797034571215,0.04446120793410873,1.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,SHAP,Industry,0.08396147163584997,0.023314263136804163,4.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,SHAP,Occupation,0.04938277643699205,0.015706790146594082,8.0
Parent-child absolute,I3,Up $15k,Up,15000,Random Forest,SHAP,Wealth,0.07418386902014676,0.019291270915380233,5.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Impurity,Demographics,0.216983399381454,0.0339216868431183,2.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Impurity,Education,0.05189173773680855,0.009595147136108123,5.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Impurity,Family / employment,0.04303276522292596,0.04034288310819212,7.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Impurity,Geography,0.05888400688273485,0.00900496278913686,4.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Impurity,Income,0.42096126894742436,0.03776649209964258,1.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Impurity,Industry,0.05168706061290411,0.014708216954559407,6.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Impurity,Occupation,0.04271288348596334,0.006103627279539424,8.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Impurity,Wealth,0.11384687772978479,0.050277141986728786,3.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Permutation,Demographics,0.048492467382268756,0.01059791452233338,2.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Permutation,Education,0.013903631889784288,0.0029207346322159163,3.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Permutation,Family / employment,0.0015847888091978836,0.0010688208538333485,7.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Permutation,Geography,0.007329177030972243,0.00480575992680545,4.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Permutation,Income,0.13997678329709323,0.04318648407241384,1.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Permutation,Industry,0.0027536485208034477,0.00458328318146802,6.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Permutation,Occupation,0.0010486131515932663,0.003210596156949502,8.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,Permutation,Wealth,0.004420396826125718,0.008854662713782059,5.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,SHAP,Demographics,0.23519754105423893,0.021155725646031437,2.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,SHAP,Education,0.09176053460886333,0.01419781836171605,5.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,SHAP,Family / employment,0.05528101044444472,0.05158221781263479,7.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,SHAP,Geography,0.09555771110006124,0.025052189703552656,3.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,SHAP,Income,0.3181833881118402,0.035808015837473915,1.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,SHAP,Industry,0.09438740411769223,0.01704710717291808,4.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,SHAP,Occupation,0.04807608016535249,0.009140637209388423,8.0
Parent-child absolute,I4,Up $20k,Up,20000,Gradient Boosting,SHAP,Wealth,0.061556330397506895,0.03142253635037809,6.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Impurity,Demographics,0.2159118552272866,0.011950362671036172,2.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Impurity,Education,0.06082019886339326,0.004433864986287623,5.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Impurity,Family / employment,0.037104485173401966,0.01208583682809177,8.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Impurity,Geography,0.07265576710181942,0.004465142836189265,4.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Impurity,Income,0.33786641524402466,0.023091022487990647,1.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Impurity,Industry,0.056746647758653276,0.018416322921702664,6.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Impurity,Occupation,0.05660824178238333,0.017228460406666816,7.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Impurity,Wealth,0.16228638884903743,0.02329752727488434,3.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Permutation,Demographics,0.04135965120614955,0.027728850476725336,2.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Permutation,Education,0.008437344741347396,0.007836796649184857,3.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Permutation,Family / employment,0.0003694401826383676,0.0031018158299170183,8.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Permutation,Geography,0.0063563511045412035,0.004492919553495562,4.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Permutation,Income,0.1363897989307697,0.02367798257045261,1.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Permutation,Industry,0.0018226790727224722,0.005262030392670333,7.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Permutation,Occupation,0.003999596682514391,0.005923702991675029,5.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,Permutation,Wealth,0.003942729908221911,0.011728058836599714,6.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,SHAP,Demographics,0.21731472666390572,0.028719505923285822,2.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,SHAP,Education,0.07468323785467204,0.013783799760401496,6.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,SHAP,Family / employment,0.06987035810273685,0.024730236071806123,7.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,SHAP,Geography,0.08840912519281544,0.008286390159606633,4.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,SHAP,Income,0.3338418240058109,0.035448049264729206,1.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,SHAP,Industry,0.07832111312194268,0.02865029233584009,5.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,SHAP,Occupation,0.04914133881258629,0.021129532784465128,8.0
Parent-child absolute,I4,Up $20k,Up,20000,Random Forest,SHAP,Wealth,0.08841827624553014,0.024911056090938404,3.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Impurity,Demographics,0.1233031622893471,0.010744565303576849,2.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Impurity,Education,0.02632487228864371,0.00790665557432007,6.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Impurity,Family / employment,0.014662586977187059,0.015678176289179273,7.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Impurity,Geography,0.013573313608934065,0.00825128718465377,8.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Impurity,Income,0.6595629376369186,0.022296960079295818,1.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Impurity,Industry,0.0385761830167045,0.010386207892176121,4.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Impurity,Occupation,0.03264759476968226,0.006768281045697687,5.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Impurity,Wealth,0.09134934941258263,0.013713376123019167,3.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Permutation,Demographics,0.018960383701205973,0.012603463357591457,2.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Permutation,Education,0.0009672786428453362,0.0021628309178767717,4.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Permutation,Family / employment,0.0020352355892529583,0.004171085901270854,3.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Permutation,Geography,-0.000902877132093125,0.003121465000360951,7.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Permutation,Income,0.2895388440106993,0.058214305010453715,1.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Permutation,Industry,0.00032534843419445707,0.006459794054167173,5.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Permutation,Occupation,-0.000246451847685174,0.0027209431274351995,6.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,Permutation,Wealth,-0.0035958881925623174,0.005269163871000201,8.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,SHAP,Demographics,0.13220352174434666,0.014072546314739547,2.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,SHAP,Education,0.058441113653760944,0.016716742746326053,5.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,SHAP,Family / employment,0.030778003548618028,0.029394372377625638,7.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,SHAP,Geography,0.02940712547338319,0.015569344717564729,8.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,SHAP,Income,0.5687447983731733,0.07869436193074603,1.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,SHAP,Industry,0.07359169120928037,0.0362171635344589,3.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,SHAP,Occupation,0.04170001484516611,0.015452500804922378,6.0
Parent-child absolute,I5,Down $5k,Down,5000,Gradient Boosting,SHAP,Wealth,0.06513373115227145,0.02446705157642694,4.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Impurity,Demographics,0.15408895733854955,0.007515886981516586,2.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Impurity,Education,0.03699574509392404,0.0024842946234612247,6.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Impurity,Family / employment,0.025222371820907825,0.0008990414716422627,8.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Impurity,Geography,0.035759535627287224,0.0031954147442961713,7.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Impurity,Income,0.5418415132752762,0.010532053646778382,1.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Impurity,Industry,0.03704143768046281,0.003857568068364302,5.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Impurity,Occupation,0.03718335773813987,0.0020799817760878666,4.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Impurity,Wealth,0.13186708142545256,0.0028951894661988836,3.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Permutation,Demographics,0.018884589167887444,0.008812422483554955,2.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Permutation,Education,-0.0008569262193766916,0.006421726566281317,3.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Permutation,Family / employment,-0.0014060347425072473,0.002370933198288852,4.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Permutation,Geography,-0.0036857706245803533,0.00385738465319741,8.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Permutation,Income,0.28931074505650106,0.04002013130752271,1.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Permutation,Industry,-0.001703184046032481,0.00241046730823068,5.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Permutation,Occupation,-0.0018186435980065696,0.001956088566549456,6.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,Permutation,Wealth,-0.002032636276773604,0.004917437900991978,7.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,SHAP,Demographics,0.179463074383785,0.010181340797655708,2.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,SHAP,Education,0.043864322779592166,0.011772028959402983,5.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,SHAP,Family / employment,0.03731804321942248,0.0024431718738244916,6.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,SHAP,Geography,0.03465846560638704,0.012412068824225063,8.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,SHAP,Income,0.5548431943378427,0.017420542225598978,1.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,SHAP,Industry,0.049001118210242875,0.011655463171739754,4.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,SHAP,Occupation,0.036636864253985865,0.005280342420138737,7.0
Parent-child absolute,I5,Down $5k,Down,5000,Random Forest,SHAP,Wealth,0.06421491720874192,0.007500988248191285,3.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Impurity,Demographics,0.1107303347395836,0.0057673777591593,2.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Impurity,Education,0.024538423149108243,0.002758123136339886,6.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Impurity,Family / employment,0.005071436981835382,0.0021553965499733676,8.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Impurity,Geography,0.019942790928484333,0.010241361159108201,7.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Impurity,Income,0.6963192289694653,0.01524593693000934,1.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Impurity,Industry,0.026566446178577962,0.00546935394078523,5.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Impurity,Occupation,0.027585935202714917,0.0043003314773616035,4.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Impurity,Wealth,0.08924540385023019,0.01433083334694652,3.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Permutation,Demographics,0.012950294192677611,0.009121277371987785,2.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Permutation,Education,0.0026967577997541806,0.004077293518697855,3.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Permutation,Family / employment,-0.0008730068804758384,0.001542564259377857,7.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Permutation,Geography,-0.002313649765393528,0.005258745904514143,8.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Permutation,Income,0.34300501682236745,0.03212186335050786,1.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Permutation,Industry,0.001019873435771409,0.003876521826067004,5.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Permutation,Occupation,0.00031657255677199563,0.0019211007863777544,6.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,Permutation,Wealth,0.0010788453270918273,0.01156152753561578,4.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,SHAP,Demographics,0.10969354465335732,0.017453889932099974,2.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,SHAP,Education,0.04820071167622262,0.0012083929944434575,5.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,SHAP,Family / employment,0.010000636402135459,0.0034074976966449,8.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,SHAP,Geography,0.04429956524276905,0.01798111707330373,6.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,SHAP,Income,0.6232630400936034,0.02228986734538379,1.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,SHAP,Industry,0.0546407052424281,0.011845208216126833,4.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,SHAP,Occupation,0.04002181179473976,0.006688207514298788,7.0
Parent-child absolute,I6,Down $10k,Down,10000,Gradient Boosting,SHAP,Wealth,0.06987998489474416,0.012957903822308324,3.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Impurity,Demographics,0.13889975196808318,0.005678741442391443,2.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Impurity,Education,0.03324829263606764,0.0025650575244641587,6.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Impurity,Family / employment,0.02680511507470022,0.0019125719378714683,8.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Impurity,Geography,0.0370283346103641,0.00557115964163921,4.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Impurity,Income,0.5685357597899688,0.011660620561617324,1.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Impurity,Industry,0.03256984894697218,0.00314706082011774,7.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Impurity,Occupation,0.03434714507027779,0.0016867435145902663,5.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Impurity,Wealth,0.12856575190356598,0.009003870487003289,3.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Permutation,Demographics,0.007538891943001225,0.004724077796267608,2.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Permutation,Education,3.844135009574163e-05,0.0041326427632046425,4.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Permutation,Family / employment,-0.0009073690760437325,0.0027743202027206604,5.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Permutation,Geography,-0.0016096698658302755,0.006560017599771902,6.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Permutation,Income,0.31920732813848396,0.024562403320793354,1.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Permutation,Industry,-0.0017290629300260696,0.0016618363850533747,7.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Permutation,Occupation,-0.001994321124461591,0.002108164294304806,8.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,Permutation,Wealth,0.0014087946968087948,0.009618740778746358,3.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,SHAP,Demographics,0.15704371646337453,0.016775394926451206,2.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,SHAP,Education,0.03974989624384365,0.006168165249818363,7.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,SHAP,Family / employment,0.04248439964502922,0.0039213346474162095,5.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,SHAP,Geography,0.04636139232833121,0.01650993502896317,4.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,SHAP,Income,0.5761119238088677,0.02544233502324093,1.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,SHAP,Industry,0.04049418759815065,0.0071505440508777785,6.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,SHAP,Occupation,0.03322815475784915,0.006229453145351057,8.0
Parent-child absolute,I6,Down $10k,Down,10000,Random Forest,SHAP,Wealth,0.06452632915455385,0.010739732039321053,3.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Impurity,Demographics,0.09523744669478432,0.011104776296546184,2.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Impurity,Education,0.022295250233013757,0.006787673047856676,6.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Impurity,Family / employment,0.0068533338979368304,0.010114185232806277,8.0
Parent-child absolute,I7,Down $15k,Down,15000,Gradient Boosting,Impurity,Geography,0.01642448610592917,0.004747550478056235,7.0
